voter,rawScore
0x6a9f14b8a95c65b65d4dff7659274bf77d9f0a96,31.28
0x3a2ffaa5bad33ca785dc39d2bfe659c0e7feebf1,21.58
0xf7c5a1ed73316866aa24c4fb86de838cafacaa07,16.27
0xaf4fad23b7710cd73a57df9fa554cdc67b241372,35.56
0x5a20062042cacb134bdf6e890fd57b1600adea16,24.61
0xde997b4226df6dc76bb20f019fb8165057aa625e,22.32
0xb6a6aca6c7a340b5a87602b337a8c83b7aea73f1,18.84
0xc6d8651d5f3bc42fb6f04a8cc56330529455951c,16.16
0xc979db456e3a5e38f32232f52142386b815eeeb0,15.85
0xe31ffa09b430b1a2217ba9bdfe9fc48f6424f5d7,17.94
0xd8f19b2c1afe60ebdd7c2a6fb8e8306f6b25b8a5,16.27
0x85df2733dc427d3b725032b6cb77f9bbffd4c95a,19.08
0xaf81ebdf68fe7cdcf301d9dfcdc99be1a9bf5c05,23.67
0xc262a6a3067cef1b76974efa9a451b8a71eaf7ff,21.58
0xd9264ba0c3213d1ec90160ec98739f3e347eb985,17.41
0x660f8e66d1183a54e85f586b61b9973eb410a881,28.67
0x69ae1e7bb4a2e863fb255759c4db2ff7441dc70a,21.58
0x790ea37af97f3b21bcfdc8d9ea8a1ed3ec05b6ef,21.9
0x0b5939e11c765e4d3d9ce7e2ec8bd397337f9701,19.91
0x890c597d42cce700a1ed53d085957b97ff2cbb9c,4.9
0x2e69fa1a42c3205174bdf841f19c5f17d44c63a4,16.37
0xbea51908f7c3c6cae03a3724ad43f8d03399b876,18.17
0x10d8559deac7d78954fd2fc2fbf9d846822efeb4,24.29
0x206eee77456933161403a4d04d39eff994abaa0b,17.2
0x34feefa1631eeb1c8ff7fa238c12b1d227c39721,3.23
0x3c653e71e0f0501f3fb91ad960c6f090092bade0,33.6
0xe5d7f04d370eb8e734fa3f50d1b8c814214e1d86,20.3
0x1afdb71abcb2480f8f7b708c9b7b1f609f83ec12,15.74
0xcaffe5b3e562dd89a5ab34411b84863d0f3c7be9,15.01
0xef3ad8105e201655705372ab5992b9ccbbc319c7,16.99
0xc20fbf7cc5edef9d3f47c26553c46769cee0d033,
0x5dab3705f235f9d8423180c6fd6c55a6f56feee5,
0xc1d288531f51560d6529c59282a1a929035434dd,
0x7a1b53500d55a28b1a116e043075ec2d1a2be210,22.94
0xed22f3bfca2fcc4a3ae6a3e6c4f7ead7b56e83a3,17.31
0x9f35a9857453035f493333e8a061c861896b7fa8,19.18
0xdfb994200d95eb04d477ac204844e0a57bef3399,17.1
0xf95dfb129223ae03dc8121b16ee8c872db8d396d,31.8
0xd47809a937c5a7009c7b4917d78b5b5ca5ebb5e6,17.73
0xafd7e99f647d8997749b501e81ed0da17edd6c69,12.51
0xf8881daa588563a25f07d49fef3b989dcec765b9,30.13
0x0d1d6ace028f1fa37050317ef9f27b760d4df86f,15.74
0x7d2974c96b317614fef70c53be8cedaaa0edbd44,16.27
0xe891bedaed840a8a581664daa1463e9e29a916fa,21.58
0xd3f0e22b41afe1ac157a4c5aafbb256bb00d3a24,10.84
0x4087f7e3badbdd86a013440bbf12be7a065d2ab4,5.94
0xa9416735d59819daa461e2752604ae9722e1a0ae,23.25
0x296d9018ff0b52faec1ce8267e710c7773f37a5c,15.74
0xe454d47f89e1e5434779bca6ef7190a7e9dfd9d0,19.61
0xc9b390c17fac328f9dcd35cfb786304b446c8500,16.16
0x55d6039b867d4001d989331f905c51bdce3dfd98,7.5
0xb38088d03fca26a8206734256c70d7b472033b82,
0x4fc2c1a968884285a3738f8f3eb389b584b04785,29.82
0x72b91ccc261ab6d6c88d9d7352cbd057d91d02fc,
0xadbb5096ef9d2f7307b7cfd3f9cbe9e889fa6384,0.0
0x233ed7e3201808f96c8fe909cbaa8466ae893352,
0x11f860e33a82c222eebc5a59a7e26c8bc89b8071,3.75
0xe58585b22cc2ac4270a2b92c2d2d8c5db5a3330e,17.51
0x104bc5f964dc39b879b26755f9ed6230478896d1,11.78
0xab79580e2ccb8229df50979d7dcfedab82f28c07,20.54
0x649eaa56703f5053dade88b7f7d7fd1118d271d1,6.67
0x8ccdcfb759a7096edab99c47e851c708bdf71c96,1.67
0xa6002937597a16ecfca2d7dffefa60a72a1d78e4,1.67
0xffc3c8bc4bf767a30d02c00ce5c6a290213930f6,4.9
0x1d7feae037db6b4b987f1ca8033583feaa6fc44c,1.67
0x73a84449cc993e9669cf5181c5ec4978a5145c70,22.52
0x516075f294b36a6f104f54d46a9c5c594b996073,15.84
0x334bc680d521d64f48bd09b10bd24e598dc0da0d,17.62
0xa482edc7bdfb22ae3f1fefcc390bd303b37a5575,
0x3df1f08f54e8b33947848ea5ca66ae3565117235,
0x592c1633e35e9782c633727df984f72e6e20086a,
0xd7af964a13415dd0b7eee40390ee2258c5a78987,
0x82779b0c125cba6dc6071b90e19ee010fb6daa24,
0xd5cb412ae4530473116957ac61b2a1497796bb48,
0x1571bde8ead9b835da98b29423ee87f37ef24d3b,17.44
0x5ac61ce907c13c77bd67a5352d41089e4522dc53,15.77
0x5964443546797f6e3800324fe0773776701c553e,28.28
0x1af401f60b48528cc2c433f90bf46122bfd393bf,15.84
0x5e5de26e14a711d6eb21333c24f1acec9fa0a2c1,16.27
0x3a928a85ba2df3e9aa4bb70f23ae513e6a8780b6,17.86
0xf0f08f640d5553e79b91296dba6c3f10521e5174,20.54
0x215c203e800e463ae07caaf3f2b01c32cec8996b,16.29
0xd0b74bae747a7756644b1f453577449055693a6c,36.69
0xdf22f1b26fb47146411b611d59f8e59ff5871f2a,17.62
0xc3b661f847e06c2b3bd9d5a356757f3e765a822e,33.78
0x9e1dc70181f76fc725626f44c12f290234e60e44,10.43
0x4809cd1f7d5f4658bf00bdf6388057fb4a1b6812,1.67
0xddc89ac5d612ea769cd6d25376dab0b59a03ff05,0.0
0xc898348bb32a01f92ffb2db8c1ba2fe1b52f0366,19.08
0x7841708ee45e96464bbd5ec53f2f0b5671e720c2,24.92
0x101f0d604623783a9194e4a03e149c83bd94ed9c,22.32
0xa86479dd03ba8b16f1627e6e495e6c79b7a78d52,16.16
0x22b1726b3336bdcc01ab7caffb7fda662d0da002,31.61
0x8c49098cf6c4df287ca2eeeddc4341cc04bdce26,4.9
0xf9f658a873d87c68c5b6c3f8278ea7ab1eac1957,22.0
0x0676624d9f26177b1667149bc729c8a2b3d38948,10.74
0x6ccae21fdc7c5635bc4ca37f74ca2cdf8ea250af,16.06
0x55557d5a08ce31fbb435926f535c14dceba9bd54,15.74
0x4b2a43ec2cd5d45f0b837efa2c933ddf0bf8106e,17.51
0xee19771eb99b33b42881eb4bbaf6a29f4a43a4a0,28.28
0xa8a8916ef3f6de876b6aea386e7bc3a6a08803ff,27.83
0xe1851e7454c86de54dfcae5db2d25f886c010a43,22.94
0x9fe7b4788d409231e15e25a45fecf784106d1b45,15.12
0x680a8fda1d21904f14f3036da7084a8c610d81e1,12.62
0x869dd519c431732155b93bb1a8689f51e40c6a2d,56.62
0x061c405ccb27cf0ebfc76f41da09c2e3eba8c476,17.44
0x2ede4ca6351e436d33c71c926394981a81962070,13.87
0xe757be201f9b75809c9a2ddc08e724c2250224ff,1.67
0xa0c7eebbdab3a1887c5380f2a4606b8eb333012e,21.91
0x544b4979263846cbc2bebf0b99d3812536964da5,19.5
0x8e67be2555c5a0fb3fe3e91239db655bb1fa9182,15.12
0xa0782d5889c158839c0c5c620201f540943cc64b,13.24
0x54e7221017b4a4f02d9f2e00dfbe44a550d05c57,25.85
0xcff63853ace7ff12603aaa21c1503f35604f3b8a,17.94
0x1997f510a21eba28a21d3597cdd94dd24282120d,23.46
0xc77c8df83b364f8419a5a69ef10433143a13a7ba,18.56
0x6fbcb50bcf01ea62a6d41f468d10dab834986bc8,38.39
0xdb912fab7ab5fd40f17fd470573b3b999c62232c,28.26
0x6796e5c536057b3a0f148e3efa27b5f76be78499,9.9
0xec2a36936cd51c1e5b209c251041a04ecfdd7941,29.73
0x5cd1ddd50c9589da38bb13379ef65085bd96db48,16.27
0x4e80cf42337636d638aa077f2af9e887b0ed284b,
0x7599f776b770fe3302f03eba19a56a99297cd069,15.22
0xafc647078bc1ee97d32a9d26bd951e8061801b4f,18.24
0x59c58c108310beae85d6c46a1e57c11a76efed33,16.16
0xb78a1f5e3d13d249027ce2bd50dce28820cacff8,10.11
0xffd7fd0b03b42f12c2079d2717f504fae5597e56,21.79
0xacbacaa92d0ad1195f7d53490640f68615561e9d,16.06
0xa3cfcc886d0c16e975f97aae748a0581aa461a3e,4.9
0xba3693094dd9d67ce95114579116eb4bf459f103,25.55
0xc5d6aff13068ef036ea54ede932e0adfdf8e9867,17.1
0xef452afb3b57fbd2890636d6f9daf670e3e31f6a,31.51
0xca851369f4fbe12435da24fab76509ebafc9ba2a,16.27
0xd4ee5f7c636a979dd167af6c0b77b4c196696795,17.41
0x92fdae8953b8bf71368cba3f53b9805fc150d078,1.56
0x1a272bb7f757d727c1e2d5c4ed652fb5335fa6f2,15.64
0x98d33aeba642151d5fb53e7966d4a0121093e478,30.86
0xb78a290b75709aaf66eea479263eb7e9c238e536,33.47
0x2e3b839b38c20935c4b22b8790b29a816c342825,1.56
0x6960d5ce66e3c14d2b4fad4dc117d496b9e9fe1e,16.27
0xf12cbb8536c05d6521bd43a73bdc0b92b24b5d97,3.23
0xfb37a0a3034fcc61a44bcb1c52ec309811255b1f,17.83
0xa800160ce193e6e171dfbc7bade7ec307e1d119a,25.02
0xb2dbcfaa57b8dfa9bee8615cd774606c205f508d,30.24
0x0e75eabd04986a8fb0b8cb30d6dd069c86e5e142,15.54
0x1793473e4dd3bf6ba02891dcc0a95449c0e68dc4,20.65
0xd4d58e683d9893eb1796e9ec1b71370789f0639b,20.85
0xe871757d6872ccae968387f0b43eb737a5606eb4,32.95
0x47547895218274e121e4219a3fd23235377a9903,31.06
0x73b9133dffe20963012377cec925409c0e255c0c,19.5
0x5a716ec2247e094aa574e50b87a50e8c11bd23ab,21.9
0x0bcbfcf3fdba607091c6c27ad69b197fe2d15992,19.7
0xd552ce0f4e6ad46545df371c9b004e6a934e154d,21.79
0xd4b165b50b12a8c8ec86f4baccf2a12b746e6247,16.58
0xf5b37fe85935d73e69301eb37368cdaaeaeba57d,13.24
0xe1adb420d539c797f43c31aec492df38c42cd899,23.63
0xde3ec887154519ff70f10abd731dc503920c172e,19.08
0x36055485742c8951a76730e1ef05b8e9dd3e38b2,16.06
0xad1da333ac370d6d0a41cc3a9796d61930245f78,25.02
0x7b5a85afce09aae49344f0b64f9476799f33c257,
0xbe4c2edfe4290935731d80a70c2a6e588794b1c0,
0x962c2699a40cbe9a848702660a2e30ca94fe275c,17.94
0xd9662222e3cc73f52d556b4c4d176650508f40ab,16.16
0xceebc6d157f0281757d0c97f8978cdf60b86dfb7,38.89
0x7893c0796a00cd7a9ab4612666066995a87bd4b1,16.16
0x820094b7942f39a635609c6268f7311e4c661d71,21.16
0x1d436c04aa4875866a14d124171eb3cb8564077b,15.53
0xe98697d4c94ceb29b4fad86094df7f92996d137e,17.72
0xb4d317a80753c178fe19f89fe693fe86b8e52cab,15.54
0x456e4560f1cf478d472d0c2eb46f4dea6e348ffc,19.39
0xff43709d4b4a7a01434b4143c573181ec9cd5dd1,21.06
0x6c5dffc002030203c722c74497b5348eea54944c,28.99
0xacc993013812e5524102474ba78f3a278c6d2efc,22.73
0xda2ec5ad9b89fb663f2a7e5eb3149570e2e59362,15.01
0xbdec21d8f604b99c10b63ba1cf2d936eea62ef71,35.13
0xbfb86fb524da4670f49e41f5274778d14228594b,0.0
0xb798081a4fba31790f13e4d553e39114ba0998ca,29.06
0x6b579bacffea19b002271d448a62b161f754401a,27.87
0xe313d30796669f682ce36ddb77b0ad8e6f2e9cfe,15.11
0x39b52dd31c7d279b5f44b89b9d080997fab5bf9c,29.64
0xf9e6028cffb7b8d055219b97829698943b149222,37.12
0x65d619d41be19efe6d1f6bfb6bdc43418015b05b,30.45
0x810bf1c0167cb409f5929ac7990b6165696009d2,15.95
0x1b1a3bb73d65d93a585d03462472acc855b90c62,21.6
0xe28033a9bd54202d5f2487dd2c8518f48f4f07c2,21.69
0x31e88a2d47209faa91da10577d8aad1603312aaa,17.86
0x7c6dd3e0c8955627710a7e58befd821e64eef8c2,20.88
0x19366b43b406552391992862720ea1133936971e,6.05
0xdf834a88ede3f8224e42c10f63ee53a378113d80,12.4
0x3e0aaa5bcdf4b837998255e66a649bd7e71839fa,17.31
0x897a22a104c486bcbf80aa1b60c5b8a8e467f0d6,16.06
0x2b5f86680ff922ea99a958aa13129c8f38b72369,6.57
0x71e9d353ad0b1fd5347cceb7bd1f1a99fbc7f31d,22.0
0x0000005178d55139ba21423218ea7290a7ccdc81,21.47
0xa22717887a258a6792ed5ec7ecccd9d64c0131b3,26.61
0xc78c5564333bfc50172904cdf484952e0576cfd9,16.48
0xf35f52c1f13f724750f979f972bccc2001ebf3b0,
0xb2e8a692f17939b30a6008a221ed187d4f6e2548,12.51
0xd511306df4b93dabf77e74c8284f5b78f20b4b43,28.36
0x183a48331b4ee0d2253d7d23a4b1cbc10075b5ae,16.16
0x5bb18fff9f821e673ee56f38988bd85a010571f8,
0x43ed63322703ca6249ddd5a094d9bee0a3e8aaf7,10.54
0xe9ac84fee1a2aff7b141302e4914d0d04ed35334,15.64
0x846098c1e04aaa434392e3e0a999bebfce4f1d30,8.76
0xe3ca9d5bb5fc8a9f08733b8bebbb69a64fd561ed,
0xed21f9fc5dbeed1069a93f3e23dc501f29e05e29,15.32
0x7d07da14b87b6370fb987f022367db438ad38c03,21.58
0x065e2c1ac70886ea0823a0ee67356e8ffe45142b,15.85
0xe501b7ffa03414328bca069b96044a307784c9f2,11.68
0x80030d195d898ce3d5336e0d01eefc533be2dacb,4.9
0x291e4ebb46c04d87c2fb10582b20e9258a1a83f8,13.24
0x7bf2b5906338e1de64b57b9d10b18eb8d598e279,17.83
0x65ee472fa8a76555a1cb72510e3d1da5f1662214,33.28
0xfe169273d923a51a7645110384e352f589ba03c5,15.54
0xea9e8bd7b2dab3134d64f73d1865e2e8fbbde3be,23.05
0xe26bb21ddeb305461318aef63adb1e726f6073bd,22.65
0xa9ceb0040ec3c3fc1c437cf8e3fcbb0b0d1bc01c,24.21
0x408e1c54da4b38843fd80b97cc40ff9329d301cc,22.86
0x6ced45d69f07dfcdfbc6d34ae050e65e76ab0288,22.65
0x3738688a455ff3d438236b0960d261bad8484c0b,22.97
0xe853986e7972b75da41b44b22d541a3d8c1033e0,22.97
0x08aff4bd8fbbc49b4fb681aaf7b8e6c9e46f46cb,42.54
0x531008ea53e235a131863e4caf18eaab0c2cfb7b,15.22
0x05a75c7e6a0fad3cbeac25ef24f12d9e95d4804e,19.71
0xa417bd32b4405a9db92298b94dc019b64dd8aa35,25.96
0xe46c3a31527471bb9b162ae80436bb68cb7d986a,15.64
0x77700ceaf931c4a484eba57f6496cc14e1f6edda,16.89
0x39cfcd7ddf7903a17f4d77a0410f9b4da7f6c083,17.23
0xc202aa8cd496e06170fb1e1fcc908a70d8e63090,26.31
0xc0e2412f1a3cfdbf638c55aebdebb58c9ae90a6a,24.64
0xa8729fa390cb28c1719fc7a9cc7d6d4072e653d3,27.01
0x75f684e7da1ee945a717b1a428f4b8e78a093f43,16.79
0x63f77f1a6b3c9dbedf061b8109cb72775db0d9b6,15.12
0x618b2f7bca034ea28110b13241c6feaeb42cdbfd,18.32
0x653879c36be0552e44aeddf50bf3e9ab6eb2b895,17.23
0xbaf9d787d474e56fa089f75cccdbba759cea1bd3,26.2
0xda03bca6e7e6017739d0535dd38e2553067d223a,30.23
0x6cb661bc72b8d881636bcea253a8deb9ba98c36a,15.12
0xb265869014cef534f661d880c2fdb3783293581f,19.6
0xc93fcf7650ffe5c0eb8e414e1a6fc0022424ac8d,26.28
0xc2042c7e6cc35d99f27d7f960ee575c02de54c53,24.19
0x2e9c893bce902614a185f1358c20b12d071fa391,21.27
0xab6a194380084763dd26e6be64b104bdd9406212,35.48
0xffe6d9d29480d0673c4fc46da22d21e245c8e731,23.07
0x67940633a455301896af2af986020f8c7f226752,27.01
0xcb2e511709c64c8057e376433e213467629526b4,18.52
0x5b012d6620867979bf0a8729207ca0dcb0a9284f,18.52
0x0433872b827b0eb1fe165bd74309c3aeccbdb2f9,18.9
0x841c11b14c428dd591093348b8afa2652c863988,33.67
0x78e6d347c3820550cb9bb26aea4b43d4df1b4989,26.59
0xbbf0a6dbc8a7049cfc120a9a3d4436938e470145,19.28
0x20628b67ce5cddac1cb95198c0ff5271f39fc048,33.57
0x17a01fe3083bb9e0a9fe88b2524dc72792997910,21.36
0x11315cce8f009e4cb4234ffeaf2e860b84e5b0f6,28.36
0x18281fa75a47179635084562da5c0ca0a6f9211d,19.18
0xd3aecf9e0856822bd320873e905ae9f78a2977e7,15.74
0x855cea3e8d96fd1d8356ad95db6dc9748e57f0a4,8.34
0x5e0ffcf054b15fc18f17b47083580d9717d39eaf,15.74
0xd892f1cac31704c0f4fe586d142238e933945be5,35.27
0xbc7beb2d44eb0cddf6c0f2560a21475c2e2ac19c,44.18
0x61bdfc5b37b12595538ae2bffee8354706f01755,17.73
0xda5963d2737c58d45052c3d76400864f47ada8ca,15.95
0x27cf214705696c2d9175e96d83ecdf3ad352185c,15.74
0xb24ad8e616dcfa3b54091744d7d68e748a3a12d9,29.82
0x151849e7d1d7844299ff638fc309ae4329fbcd2d,15.54
0x3a7c4befe0a3b4008d9fe97c02b2d478cf707f89,16.27
0xa1b6bdc2acb717e3966abca316efed6b6a43b5a3,25.15
0x56e12daf28974e6a21b6dc3cc8e0753c90e49d67,19.39
0x8276f20766d5b8fa28913996fc3004e3e08d4557,21.06
0x0ab93df2be5dcbb75121ba1f92033cde3546de69,30.45
0xd94e1c5376665a9b18ab93542d38005c36d64790,32.64
0x7f39e4fd77c4213ffade9eaae15d2fa3b69dc54c,22.42
0x16a7da59d6328d9e765831cf9d026e0f27de71d3,19.61
0x14f12e80add26c2824f5c84487886b43e9fd7075,28.16
0x967c692eee82d68bc01d8b89f8d31f967eb8c93b,
0xf4536f87d377ca0f179f3427648588bfd0f5388b,
0x8d5ba2b764356ddc9997fed94dcf83367e8a10a2,24.91
0xdbd7832d8248b732bf061e210668312420ff76df,15.95
0x73cde39cf0a77e1e3cbfb24d65104f1e959927a0,17.72
0xdb95d92ab6c7cbe8e95ed07d52ff3147ea015aac,26.28
0xdf32bb8dde543b2ee6177affaa8853888c053cdf,7.61
0x5d982c64bcaca5c297d11f32143116c7d88d1fde,16.06
0x1bbd33a95889c76931ddcd072c2f74b12cf4af17,20.23
0x8a66a7dac0ed54bc86eaa68419ec3839747a7e9d,16.47
0x234c1acc21570eb9618b4b7819773aa3da72c020,
0x1daaa59a8d4a5c08080cadb65204d2d275838a99,
0x8761b83adec94ba4bd8b74919fccbc986834e73f,32.11
0x3ccf094eae5c5ac54bb516fa5ce35c57322aa3b1,0.0
0x3d02003ef41589be90da67b4b7dacfc76eed71de,16.57
0xd045c9260f3945ad27da6a6bc079c2973cbeac1b,16.67
0xa4312263100b1bc63d0108171c2ffd7854ef7ad1,19.4
0x50a47b8a24cc1d9671b2244a783b5e397dc1fd06,15.84
0x3f896e2d67dd967f35de2fa5c1b5b04e3dd53a7f,17.21
0xdcf5770e9f1bb859eee4734c59d96c011abc7c4c,21.58
0x1b35fcb58f5e1e2a42ff8e66ddf5646966abf08c,36.0
0xe97a2fc030d8435bcd038008bf0968cd99ae2aef,17.31
0xdd24c712ce42fbebc97ac7623994d90989652abf,17.31
0xf87c56ebe182ac6866c5168fb24e1beea1ffaa63,12.3
0xbc15994ca18a057554a630dee464b701d5a4644a,27.63
0xe743927dbc363cd31fde2b1c2189ad54a35aeca3,8.86
0xdf17b4329909e2ec4e206d519a6f2fa36a366754,24.5
0x1a23f6501c733e1017de6bf889216b73f2e609fb,28.84
0x06d55d713d71e34b41cd83f3381110fbccae6dc7,23.43
0x59705b866823200b69a7d1e2790afaa15cc6f813,33.88
0x57bb7f772d5f515297bb9e9c1065775537a57ebe,13.76
0xbee06e8d89286cbef55706aa0d4ee80108e80fe7,27.73
0x33c4296e5cf9e8dde73911aeede936489798cdce,20.85
0x9bdfe468ed0d21ce9290e4b84575208e36ac0609,27.95
0xdde4afc3cd2c142c70a353ec8b2c9a62a9bb2a52,15.64
0x2cf514ed2266c7eb9bc71736aa822a8825b4db5d,26.39
0xf3e112e0c32e7a30da87517e98a22103ade76d01,29.64
0xc8bd7170fbf51852d505b48dec1e3bdf61d71bcc,16.16
0x1d309aa3b2e470911508b9ec6bf12a029ae7729c,31.5
0x74b02eb9acfa1e85ac555e0dc09cd68d61a3433d,28.68
0x1b91ee2cb5213c0ae0d712db6be229d4b2b4e0b0,29.51
0x494f3a1710f8be41761a29f6a183809113eab8e1,7.4
0x616b8b3acbe28b0e1402da6aea1b5a904b1f8d30,29.19
0x59ae7f21d18b2f5fdc7a99c4fd6dd9e67cec0bc9,50.47
0x7dccc61c7b131ca452edefe8e485a7c6f3c13202,15.74
0xd70a9dcd0753dd7ad9cc49d434b91659a6165512,45.35
0xaf4807d083287f205d897e6d00c6fde1bf0a241a,39.93
0x289c44ab3f461127af1f04fc80f8b54fc3ff7316,37.02
0xaf1c117b40df6916fcfd7077baa74d21da3fcb07,19.19
0xd9c13d1badc0fe49b9eecb41299832ac42d08972,21.89
0xe73a198e7c07c418d7dcfd42f5e953074abbd125,52.11
0xa2f1356191ca07dcc50c03465bcec0ec25089501,34.82
0xa3cae50bbd29f655444a6bbf64e9f1ba22ec0958,26.2
0xb8a48b0b7326d422662f79f8ef07e417b1d32eef,11.78
0xbc279d44b0151dd03e40159f29ddf4a8c43ee87b,0.0
0xe3921277177e0b9acd49f90d6d02a155d6b3a894,30.31
0x780938058dda496801673cb39c2f66e31fafe7b4,16.65
0x18b0046ef6ee3fd03ba91a190e37e7ae72b89d8b,22.94
0xdd5007b2fa5abfb674ecc64a547cdaa2e607ac52,26.27
0xee17e6964c6edab93f392633902470585166ca3d,9.9
0x149e01df9901c981f5fcd440f197f4be8f5934f1,18.62
0x71b3d2c17f220e5bc3b8797d038367de8549a2fe,1.56
0x320a07376adb5d3c4f1f1ad20a32d25fd1d9ee8d,0.0
0x9e4d15e0ecb571e7e66831334519c76130f29636,25.23
0x56e799aa2b47cd0315e24e1a3e655aaea8cd3e3c,
0x0f1f6736f14899e2ede4bfd1915e6e5e0ecab3fd,
0xde6bd612db720fe7ecb12f5979f1052987d60311,
0xf71946496600e1e1d47b8a77eb2f109fd82dc86a,40.46
0xf71bda94d7f318d5a9763124a4964e05c4aee177,
0x00622116402f303f22d38f3ec202774f183f6468,25.96
0xfe6524ac5f0c01132785e56d518b77e89184a6ff,15.74
0xe09ad735d16a8213dc4877cb9cc1faf8c74357ae,15.54
0x914249db8f1e1903b432e1af075d35c82560b262,18.46
0xd9ec840d0b4a4755c7c8f158aa1b30ac93ca8782,15.02
0xe7a2e3c4e89e454606409c40d6c63dc5e2addcbd,17.44
0x0a94d51157d3af3c9e7a6101a423b36a5601d2e5,22.84
0xb07ccde6f02c38e0d3948148a4a2a73a89e213e4,22.84
0x2211adc0cdd76440318735555dd9a1ca43e49d73,25.13
0xfe1f0700324d7bec23de845b9f2063e47139927b,19.5
0xf882c1d73c9ec6d86858e349392e15d0d681b899,19.7
0xdbbf371ebc60ad2449e739d872cf6a242142c6aa,28.16
0x33ddaaf6acd3efd067b4cff914eab2ac550a1cb1,20.23
0x69b64f15f6c566bd4bf0d9b1ea577906f50dfe07,21.58
0x208dfb32a9c505886e3ec9aa1a38210cc8172385,16.06
0x9a58b7e86a0075ba21b70a48b00cbe48a8bb8be5,30.34
0x47f878507f1ee13c0f9bc02d5a01f8910a9d549e,16.06
0x7e95b7c974b3637ad18bd59fff58b42b8d22a77d,21.48
0x880262912356f79aac79c00c1c9c0f6ce1bdd6ad,15.94
0x25782c680842b61fadf5ff8fb625f69ee2464c8e,17.31
0xa88be6ae45654232b9ef1ac714dfcfd40416db77,15.64
0x30f122559fa8a551a529357796610fd9841d87f6,16.27
0x85ff01cff157199527528788ec4ea6336615c989,29.4
0x3da07671f21934e9500936b60d00f561103f9140,38.58
0x04b2c703ad82be9f4ca3a8fa8f2e624de86c0a47,19.36
0x93e3fe31bff50bd615c714a50f824a19bbff608d,18.35
0x49d43f74988c31e2df1e751e5f0ee160ecdbc5cf,40.24
0xb726fb125076d098c7a1f1e8cddddeda26209fc1,16.47
0x86c08b8b2e9e1e51d79709fa74b38302445c034a,16.47
0x9bb5ca7ac845d1a785780af776f96eafec25ba08,19.46
0x61e26e4c1ca69cd0fe9a983284dd0bfa103a59ee,16.79
0x6a398b93ffb29b2a0c8aef37b93b9e8635ea95ea,19.6
0x7bf3862f607397fdf4214d1f92475c63d1f5c051,15.01
0x475b6ff6603f17177b7e419d1ad2791fb82a3a56,48.36
0x06eea44b673677f93d96c40d5275ccadd47d6763,19.46
0x11802ea465e45ee8901080e0ac44ee56dd7da7c2,15.64
0xbb1422c0e10bcded4adcfc22e67efd36b3d58b10,19.46
0x3ab8c2c27a9c1a0b396758a77719e361b87240d6,26.8
0x7e2102f615ef970fa337d47cb4ec3d0955219a76,33.57
0x9ae5d63cf78379655f67a2ef0d0338fadce47712,19.7
0xcc53d4f786c8640055c9feb8c628a11fc09b5b9f,17.79
0x9d5d82d794d31953ba46ac7bb88f144f9fed3147,28.26
0x9e1271f209d786197b3f92718901e5cad4086a85,22.62
0x5d544c2329d812b1ea1d3f520c882d69811c7a06,38.78
0xfe1d2c73ca793072cbd3d5d6c419516ad2180a33,20.23
0x2af9c8b697667f03fb56e58aad84a9ec5cb2c7dd,17.27
0x1e0d6637e8003c345ab32157f4795bf5cb9843c0,20.85
0x42737f947ee9ccea17a5341ec1827efc72c11514,21.58
0x257a5f79e09cec1b58c786fc8810c36d88f9ce10,15.6
0xd00780952c39e47e52201419588695761fada63b,16.16
0x34704b1d7163af6f3a0e5b3abad8c6f7c68e2f07,13.87
0xd4bb9bd38319e396c5a1b7b5d3dfb0cc871a6579,33.57
0x9859a4583763a5ca30cb3dc676b41eae3b628e4a,21.27
0xeec7990c2952017b75e1b508dc3929fe4036ecc3,15.64
0x4522875da7966ba0dad8f6db0171a0bac379f0f5,15.84
0xe8b6f641123d7fc7a1ab3df08f5a21182393552a,17.17
0x4c897357c2bbc36a0fcc22128235d09856e5b920,43.39
0xf8b882cea418febed614d02b7f626782e690cf3a,17.17
0x12371477ff363328d35ca9677797f4f57fb3aa5b,17.17
0xa1f90f050690c4371b8cfb3e4a2b883c07917b08,16.27
0x2b2e680b4fb5b5e60fed803166521c49d08c15d5,17.94
0x749f7269263e2ca7af8ba51534e14d61ad689cd6,31.69
0x0e62c5f07ae92f7c7730cfadbf480f0dfe0021f7,17.17
0xe11e501aa2aba239a01fd35c6c101298305c234f,16.26
0x3254ef2aea092894c6c81075157af1048fe50e03,26.83
0x07e5010565fd0c74a25ef1e3d5a11addd5dc9014,15.84
0xa117e9dd96834c001b7744db16d67c346ab90918,15.84
0x6c674cd840fde0213d73711f2c9d837a0d8fa4e5,17.93
0x6f18f0d96abced7f5e98e3428ea7d5cbcb0d462e,15.64
0x66e1a0522aae18c0c5ee4287276da2095be3625d,10.01
0x1726776cd58fc2a329a297ae964a3eebc2ce3003,20.85
0xd171c7efa47dbe90925bdd6da09040d4269fc623,21.69
0x8bbc42da742e9a5e0ee458a63be0bcd23f0b5912,24.61
0x5517a9d57ab3b1300308339ab0ec00657b8912db,22.41
0xdba50697ec0e46df001286f122068682ccf77204,30.23
0xd4db6bc0fca0d9f307a1156ddf7cab2d07e2375b,25.12
0x6db9d7d5119cb96fa0d20a1c800df73778a7b825,
0xce169b394ef810d7dd3e450404d1267fe72edb1b,13.76
